geoid,knoopnr,naam,lat,lon
7291,57,Fietsnetwerk Vlaams-Brabant,50.75382615939537,4.143709371339082
7292,57,Fietsnetwerk Vlaams-Brabant,50.75458641605163,4.142113852706725
7308,23,Fietsnetwerk Vlaams-Brabant,50.80048707728451,4.203535260417754
7310,21,Fietsnetwerk Vlaams-Brabant,50.809823780142615,4.220717928980678
7318,21,Fietsnetwerk Vlaams-Brabant,50.80983433398739,4.220840264713559
7322,20,Fietsnetwerk Vlaams-Brabant,50.81571181950754,4.236225657681247
7329,67,Fietsnetwerk Vlaams-Brabant,50.767003670158694,4.269474354136967
7330,24,Fietsnetwerk Vlaams-Brabant,50.78865676210077,4.155813579618579
7331,24,Fietsnetwerk Vlaams-Brabant,50.78873484343948,4.155693736495235
7354,18,Fietsnetwerk Vlaams-Brabant,50.819689005270135,4.181743969796226
7357,17,Fietsnetwerk Vlaams-Brabant,50.813731928050224,4.165406393939801
7363,16,Fietsnetwerk Vlaams-Brabant,50.82671079804772,4.135279683376645
7367,78,Fietsnetwerk Vlaams-Brabant,50.846082506024544,4.136641677123504
7372,19,Fietsnetwerk Vlaams-Brabant,50.83744669832073,4.171156157012986
7378,46,Fietsnetwerk Vlaams-Brabant,50.8455928142257,4.262940013262604
7398,89,Fietsnetwerk Vlaams-Brabant,50.81546802530495,4.079464048425513
7418,48,Fietsnetwerk Vlaams-Brabant,50.72261934577192,4.119225579646651
7433,34,Fietsnetwerk Vlaams-Brabant,50.72337729322536,4.06810442491174
7437,33,Fietsnetwerk Vlaams-Brabant,50.7409346792261,4.07741990021826
7438,32,Fietsnetwerk Vlaams-Brabant,50.74263619766386,4.080830482375682
7444,30,Fietsnetwerk Vlaams-Brabant,50.74784848512982,4.114139872808941
7448,39,Fietsnetwerk Vlaams-Brabant,50.77180732700423,4.103934734745748
7452,38,Fietsnetwerk Vlaams-Brabant,50.76811592911821,4.083821438601768
7459,10,Fietsnetwerk Vlaams-Brabant,50.777953335364835,4.063967147502987
7472,92,Scheldeland,50.8137600017842,4.029214820501996
7479,93,Scheldeland,50.79506632632624,4.049361093591894
7489,97,Scheldeland,50.789035511787375,4.010499363307998
7495,94,Scheldeland,50.81336959465432,4.002276744284766
7500,95,Scheldeland,50.818864875084415,3.993121006636029
7502,96,Scheldeland,50.81184970866283,3.981118420152053
7519,99,Vlaamse Ardennen,50.774770495325185,3.989086870886809
7520,98,Fietsnetwerk Vlaams-Brabant,50.77029708339786,4.000399612242117
7521,98,Fietsnetwerk Vlaams-Brabant,50.76932587566756,4.003485176255305
7531,9,Fietsnetwerk Vlaams-Brabant,50.76745870288281,4.037261427255758
7540,8,Fietsnetwerk Vlaams-Brabant,50.75719687984187,4.004716539794178
7550,7,Fietsnetwerk Vlaams-Brabant,50.731018593551696,4.011855795795842
7554,18,Fietsnetwerk Vlaams-Brabant,50.724968057769026,4.022854848428018
7556,36,Fietsnetwerk Vlaams-Brabant,50.7302301418602,4.045962258700709
7563,31,Fietsnetwerk Vlaams-Brabant,50.75123535458599,4.058924035817037
7580,40,Fietsnetwerk Vlaams-Brabant,50.783053262851986,4.087041500098931
7585,14,Fietsnetwerk Vlaams-Brabant,50.7868943824609,4.103795449995855
7592,13,Fietsnetwerk Vlaams-Brabant,50.78740735180522,4.143367677375067
7608,15,Fietsnetwerk Vlaams-Brabant,50.81368323726786,4.111209583694346
7640,35,Fietsnetwerk Vlaams-Brabant,50.72656981113573,4.058255786342889
7641,47,Fietsnetwerk Vlaams-Brabant,50.71379576980953,4.03741769946826
7653,46,Fietsnetwerk Vlaams-Brabant,50.69187440955437,3.990241158251478
7657,2,Fietsnetwerk Vlaams-Brabant,50.69391566161915,3.964651084403131
7662,1,Fietsnetwerk Vlaams-Brabant,50.709473751881085,3.972591876745291
7666,4,Fietsnetwerk Vlaams-Brabant,50.7188761366218,3.971680855672025
7667,5,Fietsnetwerk Vlaams-Brabant,50.72415729326975,3.976773853741921
7682,49,Fietsnetwerk Vlaams-Brabant,50.7103159081949,3.900158353817879
7689,44,Fietsnetwerk Vlaams-Brabant,50.69033436008147,3.957739381462437
7723,29,Wallonië,50.74693568131462,3.871961449203148
7743,72,Fietsnetwerk Vlaams-Brabant,50.76956055056788,3.93986111824581
7747,75,Vlaamse Ardennen,50.76795043541934,3.919643867340847
7754,76,Vlaamse Ardennen,50.76962800339523,3.916077862074476
7763,73,Vlaamse Ardennen,50.79382776038793,3.900215553649548
7764,80,Vlaamse Ardennen,50.77214813155977,3.879004563000998
7770,74,Vlaamse Ardennen,50.794935822968085,3.901509070216696
7773,67,Vlaamse Ardennen,50.79762936882209,3.949645231505798
7774,66,Vlaamse Ardennen,50.804364412958925,3.963589098921433
7782,68,Vlaamse Ardennen,50.7821330396692,3.964365106959483
8118,29,West-Vlaanderen,51.36249263393707,3.37637647107353
8123,56,Meetjesland,51.25685849443237,3.413810193870905
8127,5,Meetjesland,51.23694942427983,3.446243082184256
8130,12,Meetjesland,51.24092583552641,3.482373701716776
8132,92,Meetjesland,51.24463341402374,3.514827168620639
8133,90,Meetjesland,51.24471616442699,3.515743442916679
8137,16,Meetjesland,51.223932231344754,3.492698739306321
8140,91,Meetjesland,51.22911053123158,3.531183863467941
8142,89,Meetjesland,51.23994717368173,3.533277051577461
8149,85,Meetjesland,51.23964018147111,3.554736266950378
8153,76,Meetjesland,51.229923152694454,3.605230576547789
8154,73,Meetjesland,51.22911321270113,3.625402779564739
8156,70,Meetjesland,51.23533512653932,3.642182951643258
8160,59,Meetjesland,51.24464418643766,3.672772037266165
8165,62,Meetjesland,51.25821127551309,3.652834199350708
8166,57,Meetjesland,51.26540167819759,3.660717032341408
8169,60,Meetjesland,51.26905951478485,3.642888191027141
8171,64,Meetjesland,51.23299281935805,3.675527045826053
8176,66,Meetjesland,51.21650414355914,3.685181989636868
8177,65,Meetjesland,51.21020762809137,3.694763504401836
8180,69,Meetjesland,51.20381736918808,3.678123047939226
8181,77,Meetjesland,51.19451224897107,3.628820903246891
8182,71,Meetjesland,51.194133772085095,3.624066459922962
8183,84,Meetjesland,51.207355667953536,3.594872753623201
8186,79,Meetjesland,51.21828338780456,3.602988039884557
8187,80,Meetjesland,51.22549093269032,3.593871398100565
8197,93,Meetjesland,51.216329134535215,3.537801168824628
8201,21,Meetjesland,51.21537749245915,3.507385826264021
8202,15,Meetjesland,51.22359374677889,3.492244196172703
8205,3,Meetjesland,51.23473907738702,3.44012666432356
8209,86,Meetjesland,51.261904234408505,3.528401757671735
8210,83,Meetjesland,51.26465435986395,3.540726533551526
8212,82,Meetjesland,51.26092628223066,3.551631632496657
8215,75,Meetjesland,51.26060305835671,3.581138502932553
8218,43,Meetjesland,51.27458080952598,3.579328073125033
8219,42,Meetjesland,51.281625169192075,3.567445167467047
8225,44,Meetjesland,51.29516552954387,3.602081822700416
8226,45,Meetjesland,51.29813692725018,3.611643767092979
8231,47,Meetjesland,51.27783581853733,3.648217264188875
8236,48,Meetjesland,51.27651189805824,3.692354193894401
8237,49,Meetjesland,51.27440044696153,3.702148700663062
8239,89,Meetjesland,51.26952710955824,3.750281724436805
8241,50,Meetjesland,51.2581891624322,3.724974296723576
8242,51,Meetjesland,51.243018948080454,3.731283549983426
8247,91,Meetjesland,51.25371571420446,3.757123221700271
8249,93,Meetjesland,51.23250505581924,3.762621953207101
8253,95,Meetjesland,51.22593209096651,3.748105784064968
8255,94,Meetjesland,51.21545913797273,3.775677080547449
8260,90,Meetjesland,51.22698251751172,3.787196003788334
8262,79,Zeeuws-Vlaanderen,51.230496685866946,3.799639920589736
8264,87,Meetjesland,51.24298733399646,3.780235992081261
8268,86,Meetjesland,51.26230595923034,3.760872942270161
8269,88,Meetjesland,51.27064244292722,3.751203959098947
8273,52,Meetjesland,51.2417435766953,3.718609874043249
8280,54,Meetjesland,51.255637092078736,3.691344857066159
8282,53,Meetjesland,51.26596043529553,3.682148625147153
8288,96,Meetjesland,51.19670609065127,3.776343431882144
8291,56,Meetjesland,51.2038685829364,3.726683920754309
8297,55,Meetjesland,51.24728653293675,3.69805466050837
8304,68,Meetjesland,51.253071158613366,3.628278941398258
8305,72,Meetjesland,51.249430260734975,3.609972628678037
8306,67,Meetjesland,51.25919626575359,3.626416070486774
8310,46,Meetjesland,51.27694459246284,3.607786182043908
8324,81,Meetjesland,51.251307320460874,3.567474018518344
8333,41,Meetjesland,51.2809377669722,3.545650776593229
8381,34,FNW,51.24946826861279,4.978333241270866
8386,2,Meetjesland,51.21462560208853,3.381594143055545
8387,77,Brugse Ommeland,51.19718599152378,3.364261532053082
8388,86,Brugse Ommeland,51.167203188134316,3.399398429453996
8389,6,Meetjesland,51.07264480708875,3.479580847047111
8390,7,Meetjesland,51.06300568001068,3.471143522762282
8391,11,Meetjesland,51.05843166463989,3.479148765317656
8392,15,Meetjesland,51.03834980883582,3.48429388992999
8395,4,Meetjesland,51.06161227881263,3.434967675436573
8396,90,Leiestreek,50.9545998543838,3.461314722566048
8397,88,Leiestreek,50.9654794747244,3.460113291867418
8398,86,Leiestreek,50.961396039174055,3.469594792023433
8399,85,Leiestreek,50.96051881400245,3.484762603936271
8400,84,Leiestreek,50.96397899778241,3.478629908059308
8401,82,Leiestreek,50.96679662605307,3.479038383441326
8404,80,Leiestreek,50.9691596145209,3.483354745364719
8405,83,Leiestreek,50.98095093835501,3.460271494927643
8406,81,Leiestreek,50.98265226072411,3.45774955463383
8407,18,Leiestreek,51.008831784353674,3.478581800415816
8408,16,Leiestreek,51.008839016584666,3.47374080707784
8410,93,Leiestreek,50.93725655388629,3.472053380391548
8412,95,West-Vlaanderen,50.94302318607948,3.450726002640743
8415,96,Leiestreek,50.92722715586592,3.4628675254433
8416,99,Leiestreek,50.915093689625095,3.450456917667168
8417,88,Leiestreek,50.905063989173144,3.429374829320849
8418,89,Leiestreek,50.90321106610247,3.434323822538444
8419,98,Leiestreek,50.925150269173976,3.432767942768061
8420,97,Leiestreek,50.92797056749975,3.435554936209253
8423,5,West-Vlaanderen,50.93406049568701,3.439714530141686
8426,50,Fietsnetwerk Vlaams-Brabant,50.72389817273284,4.284165896721219
8427,22,Fietsnetwerk Vlaams-Brabant,50.719408760117126,5.071186713426301
8430,12,Wallonië,50.75886905325227,3.481127877652825
8433,93,Vlaamse Ardennen,50.74108897913433,3.574398151378151
8434,28,Vlaamse Ardennen,50.75423033033073,3.592352393162021
8435,34,Vlaamse Ardennen,50.74298580198574,3.600415613842568
8437,92,Vlaamse Ardennen,50.734309834940596,3.596329105286473
8439,1,Vlaamse Ardennen,50.758631476449615,3.624610825665405
8441,41,Vlaamse Ardennen,50.729805570867114,3.623377007394839
8442,90,Vlaamse Ardennen,50.741567606989065,3.639699601361661
8444,79,Vlaamse Ardennen,50.746948775169514,3.656815018989392
8445,53,Vlaamse Ardennen,50.756857198444365,3.789041368778195
8446,97,Vlaamse Ardennen,50.75795282830371,3.800949642010098
8447,93,Vlaamse Ardennen,50.76321061119807,3.806358551673021
8448,54,Vlaamse Ardennen,50.75186433123946,3.814697165768678
8449,88,Vlaamse Ardennen,50.76449707479062,3.838339419348831
8451,64,Fietsnetwerk Vlaams-Brabant,50.73664698350987,4.235074745778694
8452,66,Fietsnetwerk Vlaams-Brabant,50.76473142868061,4.244062311007918
8453,62,Fietsnetwerk Vlaams-Brabant,50.757584038731366,4.28001262034878
8454,63,Fietsnetwerk Vlaams-Brabant,50.75739806329531,4.291481313413192
8455,61,Fietsnetwerk Vlaams-Brabant,50.73819461671426,4.310684531246131
8456,53,Fietsnetwerk Vlaams-Brabant,50.72615612660061,4.272738872777965
8457,49,Fietsnetwerk Vlaams-Brabant,50.72606607767934,4.312178669304057
8458,83,Fietsnetwerk Vlaams-Brabant,50.76849536024842,4.350095702545356
8459,47,Fietsnetwerk Vlaams-Brabant,50.7641653106438,4.399206550266015
8460,48,Fietsnetwerk Vlaams-Brabant,50.74261006481303,4.410409701110185
8462,57,Fietsnetwerk Vlaams-Brabant,50.76570632560933,5.000712551300243
8463,82,Fietsnetwerk Vlaams-Brabant,50.751143798791915,5.054441178100607
8464,19,Fietsnetwerk Vlaams-Brabant,50.737098301572225,5.045056402083578
8465,53,Fietsnetwerk Vlaams-Brabant,50.75934800826478,5.079510965461989
8490,2,Vlaamse Ardennen,50.774715361508584,3.471563238996757
8491,4,Vlaamse Ardennen,50.81123664793788,3.535356678393988
8492,6,Vlaamse Ardennen,50.79603465663635,3.515423725500033
8493,1,Vlaamse Ardennen,50.794074124711756,3.503404978830091
8497,5,Vlaamse Ardennen,50.79355335885806,3.521086902592992
8498,16,Vlaamse Ardennen,50.78319042531425,3.542776944763772
8499,96,Vlaamse Ardennen,50.76973821625167,3.527983372344921
8500,19,Vlaamse Ardennen,50.79489940713956,3.56895794126681
8501,26,Vlaamse Ardennen,50.785184170465136,3.60389588841519
8502,32,Vlaamse Ardennen,50.79615433522661,3.640579768728193
8503,50,Vlaamse Ardennen,50.784731822793624,3.693184087140754
8506,6,Vlaamse Ardennen,50.801096571029994,3.742879970851729
8507,52,Vlaamse Ardennen,50.770407790344656,3.765000267271457
8508,98,Vlaamse Ardennen,50.78835648318745,3.762563064406578
8509,94,Vlaamse Ardennen,50.80616698453401,3.76048846760663
8510,91,Vlaamse Ardennen,50.80061521104103,3.765481501087013
8511,96,Vlaamse Ardennen,50.79229825417865,3.772111907612475
8514,95,Vlaamse Ardennen,50.77618065345172,3.79088949200792
8515,85,Vlaamse Ardennen,50.80237798840587,3.814571532477728
8516,87,Vlaamse Ardennen,50.79006519346626,3.821853918591931
8517,84,Vlaamse Ardennen,50.783546491124305,3.837125282692203
8518,86,Vlaamse Ardennen,50.7756707714387,3.837944458051401
8519,79,Vlaamse Ardennen,50.80744750367589,3.855749232524468
8520,82,Vlaamse Ardennen,50.78985569631686,3.849673383050813
8522,70,Vlaamse Ardennen,50.812890499745315,3.91172526901684
8523,69,Vlaamse Ardennen,50.81418094459239,3.912271866376896
8524,68,Fietsnetwerk Vlaams-Brabant,50.80270022304357,4.285593273996986
8525,43,Fietsnetwerk Vlaams-Brabant,50.772910796842595,4.429117370346458
8526,17,Fietsnetwerk Vlaams-Brabant,50.78482844458383,4.841404113540709
8527,34,Fietsnetwerk Vlaams-Brabant,50.81343203202914,4.833831888921331
8528,14,Fietsnetwerk Vlaams-Brabant,50.802558941370805,4.872928523969839
8530,11,Fietsnetwerk Vlaams-Brabant,50.77104317133632,4.896348919199291
8531,15,Fietsnetwerk Vlaams-Brabant,50.77413186136988,4.900647846416079
8533,64,Fietsnetwerk Vlaams-Brabant,50.80176940161776,4.939241892772125
8534,62,Fietsnetwerk Vlaams-Brabant,50.796965079612015,4.954002684447525
8535,63,Fietsnetwerk Vlaams-Brabant,50.77984842858097,4.968520193254636
8537,60,Fietsnetwerk Vlaams-Brabant,50.8070083263158,4.986704626663186
8538,56,Fietsnetwerk Vlaams-Brabant,50.7914350422221,5.045133842753523
8541,55,Fietsnetwerk Vlaams-Brabant,50.795003251929934,5.059741521563683
8542,54,Fietsnetwerk Vlaams-Brabant,50.80540790053842,5.071163390691133
8543,358,Knooppuntennetwerk,50.79278151073614,5.127440755112859
8577,37,Vlaamse Ardennen,50.85576132633169,3.508873341584317
8578,45,Vlaamse Ardennen,50.855271218014636,3.539825275025778
8579,38,Vlaamse Ardennen,50.83584965065174,3.528010327400829
8580,42,Vlaamse Ardennen,50.83677947090532,3.53591868561743
8581,44,Vlaamse Ardennen,50.83393292094208,3.554884796273779
8582,11,Vlaamse Ardennen,50.82044742377698,3.55529510412883
8583,46,Vlaamse Ardennen,50.83950333908589,3.566933825013884
8584,57,Vlaamse Ardennen,50.813683548848886,3.57021329639198
8585,55,Vlaamse Ardennen,50.82126724115357,3.592619383776135
8586,40,Vlaamse Ardennen,50.834093873816634,3.603483627241688
8587,41,Vlaamse Ardennen,50.83208451851077,3.618853384289457
8588,8,Vlaamse Ardennen,50.836993196150274,3.603634130139023
8593,93,Vlaamse Ardennen,50.84756487997074,3.612623969140799
8594,86,Vlaamse Ardennen,50.85714221813063,3.624712582024523
8595,79,Vlaamse Ardennen,50.854529646606515,3.63578770392328
8596,78,Vlaamse Ardennen,50.855398508172975,3.675741672498938
8598,99,Vlaamse Ardennen,50.84033641637624,3.658743089052285
8600,4,Vlaamse Ardennen,50.82288041004737,3.65301622797337
8601,64,Vlaamse Ardennen,50.85122877818194,3.70910309725585
8602,66,Vlaamse Ardennen,50.85301100634374,3.71718720277544
8603,7,Vlaamse Ardennen,50.84169545246679,3.745557824016028
8604,96,Vlaamse Ardennen,50.84567001934968,3.761299276713951
8605,15,Vlaamse Ardennen,50.83445220224696,3.765648791879114
8606,70,Vlaamse Ardennen,50.823077921745536,3.715099560391296
8607,47,Vlaamse Ardennen,50.81765902671131,3.75014466538138
8608,94,Vlaamse Ardennen,50.85126660027134,3.777138318883605
8609,14,Vlaamse Ardennen,50.854003239325344,3.784820908728236
8610,20,Vlaamse Ardennen,50.85442819733129,3.80399283511143
8611,23,Vlaamse Ardennen,50.833817693977515,3.77535603991021
8612,19,Vlaamse Ardennen,50.83611725493388,3.788537268373493
8613,24,Vlaamse Ardennen,50.82945586483158,3.803721433590832
8614,89,Vlaamse Ardennen,50.816055469390875,3.809768777579866
8615,28,Vlaamse Ardennen,50.838324855653404,3.837080539721845
8616,29,Vlaamse Ardennen,50.840628912261025,3.846737739135348
8617,77,Vlaamse Ardennen,50.82154444322861,3.846568450930696
8618,36,Vlaamse Ardennen,50.82831439363195,3.877255155931437
8619,71,Vlaamse Ardennen,50.81767303884588,3.891492994734848
8620,37,Vlaamse Ardennen,50.84723368501161,3.910405057814516
8621,30,Vlaamse Ardennen,50.85197828247133,3.856591339868743
8622,31,Vlaamse Ardennen,50.86260529469642,3.87773225280096
8624,39,Vlaamse Ardennen,50.84910379412406,3.919722862581069
8626,44,Scheldeland,50.840963144140105,3.938549331089192
8627,90,Scheldeland,50.8451419201291,3.992847966689263
8628,91,Scheldeland,50.83168118234878,4.018963381359915
8631,10,Fietsnetwerk Vlaams-Brabant,50.858707801624526,4.062128442707686
8632,85,Fietsnetwerk Vlaams-Brabant,50.854630377732015,4.057273865894536
8633,17,Fietsnetwerk Vlaams-Brabant,50.85844718113901,4.559618062029529
8634,88,Fietsnetwerk Vlaams-Brabant,50.83977675120677,4.74175111148138
8635,92,Fietsnetwerk Vlaams-Brabant,50.83546752002774,4.791350032587732
8636,91,Fietsnetwerk Vlaams-Brabant,50.81454830815802,4.816328109684219
8638,69,Fietsnetwerk Vlaams-Brabant,50.85417008196955,4.847853890213414
8639,36,Fietsnetwerk Vlaams-Brabant,50.834451090973694,4.860743498751348
8640,12,Fietsnetwerk Vlaams-Brabant,50.83125086333346,4.886986297783587
8641,35,Fietsnetwerk Vlaams-Brabant,50.82048791119573,4.885797730064783
8642,13,Fietsnetwerk Vlaams-Brabant,50.82717832986107,4.897006793272772
8643,57,Fietsnetwerk Vlaams-Brabant,50.85213686069559,4.916874333090017
8644,8,Fietsnetwerk Vlaams-Brabant,50.83511071116957,4.950501931850233
8647,26,Fietsnetwerk Vlaams-Brabant,50.81958476834157,4.967899894803882
8648,59,Fietsnetwerk Vlaams-Brabant,50.82174278794012,5.00134902731179
8649,58,Fietsnetwerk Vlaams-Brabant,50.83439983102303,5.025682764741477
8650,50,Fietsnetwerk Vlaams-Brabant,50.84391202290875,5.052001755821947
8651,1,Fietsnetwerk Vlaams-Brabant,50.84521336836258,5.057498836270219
8652,192,Fietsnetwerk Vlaams-Brabant,50.85115744515963,5.077163160052197
8653,48,Fietsnetwerk Vlaams-Brabant,50.84735385315695,5.110139342851464
8654,21,Fietsnetwerk Vlaams-Brabant,50.83226381286231,5.089014565576773
8697,34,Vlaamse Ardennen,50.87342858807743,3.472459850933673
8698,35,Vlaamse Ardennen,50.86757843242042,3.476714421224123
8699,31,Vlaamse Ardennen,50.90073660531855,3.483062995541476
8700,32,Vlaamse Ardennen,50.88605816351568,3.488820449944257
8701,36,Vlaamse Ardennen,50.87800274014209,3.498555586255631
8702,33,Vlaamse Ardennen,50.89176655873609,3.502898736588186
