begin_geoid,end_geoid,lengte_m
1006392,1006402,2366.043031906444
1006393,1006407,2180.1734712703555
1006393,1007642,151.90626733525983
1006395,1006398,2761.3647164411937
1006395,1006407,812.4846333309657
1006395,1006413,245.33466375081406
1006395,1007863,464.9072433634598
1006396,1006397,642.6233959158989
1006396,1006398,832.803612021333
1006396,1007863,2852.1477819972497
1006397,1006401,3293.3506811659413
1006397,1006402,2305.874793397605
1006398,1007872,2065.0612492071214
1006399,1006436,2551.393955692092
1006399,1007882,527.6094750700485
1006399,1008142,1170.9130682281614
1006401,1007881,803.4122704810447
1006401,1007927,1682.8845879100627
1006403,1006404,2781.3975588658072
1006403,1007642,8093.101789469216
1006404,1006408,1265.0009743932803
1006405,1007630,650.0000049764111
1006405,1007891,1646.987696035154
1006405,1019704,775.9565288890694
1006407,1019704,3494.430702926041
1006408,1007889,1889.5953356394114
1006408,1007891,3283.13621221431
1006410,1007889,3380.9119457232623
1006410,1018207,476.77626033454044
1006410,8423,529.9869846477096
1006413,1006414,2054.6187302301378
1006413,1006425,602.7126681445227
1006413,1007897,3546.9602443814706
1006414,1006464,2299.788315399799
1006414,1007897,2521.32619208617
1006415,1006425,4366.999504517678
1006415,1007630,307.66648669768756
1006415,8417,3018.898166305585
1006418,1007892,501.7191579140369
1006418,1007893,1848.1884513993318
1006418,8418,3437.6219068250725
1006419,1006420,126.34556889737989
1006419,1006421,930.3915572474779
1006419,1007892,3307.9690447695557
1006420,1006422,1982.9974927950495
1006420,1006479,2983.67816227582
1006421,1006426,3527.2687374427023
1006421,8418,1970.844652497836
1006422,1006423,125.77906091468779
1006423,1006424,2196.5450841865895
1006423,1006426,2404.0066994974277
1006424,1006472,2144.5077648043934
1006424,1007897,1754.2457810276103
1006425,1006426,3025.009392623402
1006427,1006428,2217.983310458671
1006427,1007907,1909.8710520496863
1006428,1006429,3400.213267030733
1006428,1006442,1755.6037426761845
1006429,1006430,2765.7825380511176
1006429,1006528,2500.5752648889747
1006429,1007906,1851.469414314581
1006430,1006527,1544.0222605459435
1006430,1007906,3924.5595686712913
1006430,1008075,7390.517534703072
1006431,1007908,2105.162789780656
1006431,1007913,1271.3215320122174
1006432,1006433,1482.0292388202292
1006432,1006435,2922.171395050041
1006432,1007908,1676.4849857512465
1006433,1006444,2915.1652891307767
1006433,1007923,525.1012211952353
1006434,1006442,1397.3149312106368
1006434,1006443,1601.542046277851
1006434,1007917,2571.860153608476
1006434,1007923,4469.129361049521
1006435,1006438,729.1556152330309
1006435,1007932,1661.8127258603051
1006436,1007591,313.3066789195986
1006437,1006438,1438.8455307592576
1006437,1006451,436.8311764305241
1006437,1007929,2302.418286692584
1006438,1006445,4737.646712992706
1006439,1006528,2161.5357040667836
1006439,1007904,1557.4616455206624
1006439,1007946,4937.3369681610275
1006440,1006441,2100.319497817483
1006440,1006446,1219.8660466645529
1006440,1007904,3266.8505747862864
1006441,1006443,690.3214928608428
1006441,1007905,1183.6744087756645
1006442,1007905,1719.4369883906252
1006443,1006444,3088.300071014674
1006444,1006445,196.20767100623888
1006445,1006446,6747.791711396862
1006445,1006450,3588.7723138579977
1006446,1006447,1329.9566840651476
1006447,1007946,3311.958305300532
1006447,1007947,179.37850175312113
1006450,1006451,3700.500372801539
1006450,1006502,302.31386616656187
1006451,1006468,929.6287851751929
1006452,1006456,1202.1944283485163
1006452,1007979,281.65713674652324
1006455,1006456,2345.23255923591
1006455,1007985,1963.9930720596021
1006455,1020111,1191.5736522022275
1006456,1007971,1321.245712704248
1006456,1030345,2656.4210599604758
1006458,1007762,1315.4770462783554
1006458,1007777,2369.9392278007267
1006459,1006460,433.692249893878
1006459,1007773,1558.0812538439468
1006459,1007777,1310.6684998466549
1006460,1006461,524.8295637059313
1006460,1007760,3430.436734772948
1006461,1006462,2145.440912775431
1006461,1007774,1261.5659490656021
1006462,1007759,4721.314433498763
1006463,1006464,1602.8943146764493
1006463,1006465,1722.8113219084405
1006463,1006471,1341.3868770059544
1006464,1007875,705.062512966009
1006465,1006466,322.61937684924834
1006465,1006471,1377.3318774012128
1006466,1020111,1033.429524628767
1006466,2474411,2441.880318061429
1006468,1006501,926.8845687860685
1006468,1007971,2323.4411873107847
1006469,1006997,4565.053651355837
1006469,1007783,2113.106271710614
1006469,1019977,4058.657405317077
1006470,1007805,2544.9365786436124
1006470,1019977,2026.4685221069542
1006471,1006472,2484.9709955201247
1006472,1006475,2090.882908195584
1006473,1006422,3095.6618151332214
1006473,1006498,836.2839247366559
1006473,1007998,2826.573241790948
1006475,1007998,1837.6868929072273
1006475,2474411,3080.172257847148
1006478,1006479,3578.8922071736465
1006478,1006481,2261.5947099097743
1006478,8698,2315.2927057867078
1006479,1006498,1139.681856643237
1006481,1006482,3987.1497852645552
1006482,1006483,589.7721390516637
1006482,1006484,2492.588079420705
1006483,1006497,359.3428124400677
1006483,1007510,2280.0237990772525
1006484,1007470,4083.4328910683103
1006484,1008008,1634.601274811901
1006485,1006486,1178.299424124661
1006485,1008008,1259.5388942001746
1006485,8491,2084.705361496092
1006486,1006489,1648.332570884197
1006486,8493,708.9442095598476
1006487,1006488,498.35306171985184
1006487,1008039,859.0875806835168
1006487,1008041,230.96230270172998
1006488,1008014,2033.6573972101787
1006488,8490,567.9940742071118
1006489,1008013,1764.310289155049
1006489,1008041,2571.3543319424066
1006490,1006491,2707.9039168849094
1006490,1006495,1832.002501358147
1006490,1006496,2144.3988330469097
1006490,1007711,2465.683242869842
1006491,1006492,2111.290105593452
1006491,1007783,2435.2778679709995
1006492,1007807,1323.2319399955047
1006493,1007781,466.8886676334822
1006493,1008076,3574.3999158558886
1006494,1006495,403.06163122775274
1006494,1006496,2817.5665742193937
1006494,1008084,2071.184167049886
1006495,1006578,1829.717672226361
1006495,1007711,3600.8662533305
1006496,1007779,1146.2255959014767
1006497,1006498,4940.417854241001
1006497,1006522,3436.468669460139
1006499,1006507,1616.8442559682373
1006499,1008029,1067.2744750595705
1006499,1008128,4496.1402536131745
1006500,1006502,1571.2866651657746
1006500,1008019,605.7747141896409
1006500,1008020,1138.9799475515874
1006501,1008128,298.49158554875186
1006502,1008029,2158.7435959895183
1006503,1006504,765.3090915639254
1006503,1006506,3940.1402700516323
1006503,1007974,481.698304089464
1006504,1006505,1362.5327062446736
1006504,1030354,2179.640178870681
1006505,1008021,2850.976229756067
1006505,1008030,2719.5465888567364
1006506,1006507,3457.3172519764594
1006506,1008021,2107.311385724055
1006507,1008020,2969.4899972696912
1006509,1006518,5366.65439106196
1006509,1008032,1357.412510701378
1006509,1030345,2954.249743103595
1006513,1006514,799.4161136223299
1006513,1006515,405.456416616739
1006513,1006535,944.8575360471706
1006514,1008033,1862.1730165142885
1006514,1008037,2050.285028614431
1006515,1006516,1370.6718146295298
1006515,1008034,3008.375162133808
1006516,1006517,590.6438475875915
1006516,1006534,447.3511233554652
1006516,1006538,1769.7064905151049
1006517,1006518,1014.3997854452458
1006517,1006537,5085.059353093819
1006518,1006519,2687.0667246881403
1006519,1006520,130.89275760147893
1006520,1006536,7230.582736319625
1006520,1008030,3488.100343349661
1006521,1006522,38.43265111760752
1006521,1007998,4709.820624195454
1006521,1008037,5767.981868126766
1006522,1006523,881.2492635796191
1006523,1008015,3405.0095534989664
1006523,1008042,2682.9569200725746
1006524,1006525,1160.409721472626
1006524,1008041,1319.7067938992072
1006524,1008046,1461.6497365546422
1006524,1008147,621.4182128322365
1006525,1006529,838.6629749237133
1006525,1008039,809.2204031000463
1006527,1008074,1699.095798216893
1006527,1008076,1957.2527187645242
1006528,1006530,2366.906122302696
1006529,1006534,4325.435501105405
1006529,1006539,1202.1392550188546
1006530,1007937,5521.247675074041
1006530,1007943,1972.9710365329538
1006531,1006545,2340.3021847397195
1006531,1008072,2590.472419981283
1006531,1008075,3378.45854837742
1006532,1006533,1760.3522639212692
1006532,1006613,1778.4967299430728
1006533,1006625,188.3392340857151
1006533,1008073,4481.2769596149
1006534,1006535,790.9048103335053
1006535,1008043,1172.145147862054
1006536,1006537,1838.8790838663153
1006536,1006542,2492.4822223015544
1006536,1019770,7289.824292048298
1006537,1006543,2523.5362568633636
1006537,1008045,2208.8623378134425
1006538,1006539,2588.5992554803593
1006538,1006543,771.8213042185554
1006539,1006540,2306.7675071721055
1006540,1006541,1780.8357290327297
1006540,1008046,1179.6949762462332
1006541,1006543,1551.721711703908
1006541,1006835,3317.0717503167675
1006542,1006835,2928.972883261771
1006542,1008044,345.31981463024215
1006544,1006618,1906.858390547706
1006544,1008071,136.00097328182457
1006544,1008148,2454.7004374004823
1006545,1006617,1830.7188028214073
1006545,1008071,1222.4486916222274
1006548,1006549,5207.394612946149
1006548,1006553,1638.383089569048
1006548,1008064,1145.2428126651605
1006549,1007096,1871.650497128448
1006549,1007140,3341.8536224612826
1006550,1006551,4806.434043610899
1006550,1007139,1554.5070059033621
1006550,1007140,309.7985673655729
1006551,1006552,841.4378243361984
1006551,1007828,2895.7587151453226
1006552,1006553,3630.1740773856086
1006552,1006574,2163.7931779498354
1006552,1007829,1363.0941065923155
1006553,1006554,2207.762943642748
1006554,1006555,1979.036468915954
1006554,1006560,2907.034347476002
1006554,1007305,1870.848216918949
1006555,1007306,2364.207607214202
1006555,1008048,1198.7029349021245
1006556,1006557,401.031753732225
1006556,1008061,1811.7437443237332
1006556,3116874,1742.6912761102365
1006557,1006558,95.23367945637187
1006557,1008050,2271.88474215588
1006558,1006559,465.008957707539
1006558,1007305,1959.9528280981124
1006559,1007402,3586.1918584614104
1006559,1008049,2227.4326823282754
1006560,1006561,323.0090332965441
1006560,1008064,1031.9291966292046
1006561,1008063,464.1517368631822
1006561,3116874,2593.6735240052762
1006562,1006564,1590.3789832111527
1006562,1007828,1446.8564764386044
1006564,1006565,1801.5327384778261
1006564,1006571,1694.0227577805372
1006565,1006566,3832.6097814017057
1006566,1006567,879.1359461688708
1006566,1007794,1858.7321044766466
1006567,1006568,2774.522554545221
1006567,1006570,2684.8010393036143
1006568,1006569,5668.998885907997
1006568,1006583,899.1469875118513
1006569,1006590,786.8521157813823
1006569,1007832,737.7903609564112
1006570,1006571,678.7634450110678
1006570,1007832,3480.2421551307943
1006571,1007830,1767.7849597090874
1006572,1006573,244.12757543894955
1006572,1007337,1371.9740292213587
1006572,1007831,817.8780338799852
1006573,1006574,795.5100317878442
1006573,1008047,2335.2596258034846
1006574,1008048,3293.29300635798
1006575,1006576,1268.9162779614521
1006575,1006583,1380.3499492672493
1006576,1006577,6661.371391239398
1006576,1006581,1910.8439125842247
1006577,1007711,672.6067764264045
1006578,1006579,1956.1400705591363
1006578,1008082,2610.4956252969646
1006579,1006580,786.8971480359156
1006579,1006624,2987.777986193728
1006580,1006581,290.15342265826513
1006580,1006630,4078.6863933010914
1006581,1006582,5682.9551889431605
1006582,1006583,4872.252918120289
1006582,1006591,1255.9825900148626
1006584,1006587,3377.714528618485
1006584,1006595,2491.3951252948573
1006584,1006995,2117.15651939306
1006584,1008052,1373.1577317090014
1006586,1006587,3096.4087685339655
1006586,1008052,969.6770556597427
1006586,1020123,978.3616748779314
1006587,1007397,248.81402182394675
1006587,1008053,2357.0403839169635
1006590,1008055,5652.4430221964385
1006590,1008057,1091.9467624375152
1006591,1006592,3580.307100351849
1006591,1008057,466.20032464093896
1006592,1008058,1781.6252713657198
1006592,1008066,1950.2723542426406
1006594,1006595,2833.2342601000864
1006594,1008059,316.005212696707
1006594,1008060,3746.8893645412363
1006595,1006607,892.3208989843677
1006597,1006598,217.054795957873
1006597,1006609,1594.4421677794737
1006597,1006622,2783.4131389389313
1006598,1006599,910.1328142331417
1006598,1007700,1310.3303272153075
1006599,1007699,489.5438840750579
1006599,1008067,693.032769347595
1006601,1006620,1820.5862717280854
1006601,1008067,3269.6594122212373
1006601,1008069,1863.2976737526765
1006601,1008070,4612.929324048258
1006602,1006902,3521.7208806954413
1006602,1007698,84.85737128674654
1006602,1008068,1987.3075272700555
1006605,1006606,3359.71295940626
1006605,1006996,1350.5218439950238
1006605,1007703,1842.4883121857738
1006606,1006995,1424.7405142762727
1006606,1007704,176.36114574719213
1006607,1007704,3492.966414644046
1006607,1007707,1494.1519231662278
1006609,1006978,1123.871535755092
1006609,1008060,2913.3521616916137
1006610,1008066,1233.7108781648283
1006610,1030344,1981.977398022537
1006612,1006613,2557.548490957858
1006612,1006626,982.1660222631116
1006612,1008081,2147.919900676681
1006613,1008087,1471.4703891319336
1006614,1006615,1300.9260110858
1006614,1006617,1972.169889885532
1006614,1008086,964.1253924846513
1006615,1008078,1946.693354994279
1006615,1008085,1645.058296763136
1006618,1006619,5298.085937724685
1006618,1006620,3563.146823779772
1006619,1006620,2766.4789113583065
1006619,1008070,894.2454928040045
1006620,1006621,3165.619351183756
1006621,1008085,542.4626796648489
1006624,1006625,5321.792221284819
1006624,1008079,3597.8371258010493
1006624,1008082,494.60920288666307
1006625,1006626,3370.4241876479355
1006626,1006628,187.27660124050598
1006628,1008079,525.8077600938785
1006628,1008081,1071.6240924929562
1006630,1008079,719.9442798787163
1006630,1008080,1315.554745559154
10067,2470,2096.8437273245568
10067,2492,3409.6698811019787
10067,3408052,3427.3052644654
1006707,1007992,85.7371651085417
1006707,1020176,1088.2013329983345
1006714,1006724,1059.3177289859677
1006714,1333083,919.0782727208651
1006722,1006162,702.7750201877737
1006724,1333083,932.8319270444164
1006727,1008001,1584.526820334404
1006727,1008002,87.96373758255486
1006727,1008003,1901.268741890576
1006835,1008045,223.92425858265244
1006862,1006866,1374.8885815848942
1006862,1006996,1018.0629229752394
1006862,1007699,1683.849694545994
1006866,1006869,781.4228748864709
1006866,1006902,2336.7569584880416
10069,2472,1676.6979402439724
10069,4109,4276.396240229512
1006902,1294,1289.338666595124
1006977,1006978,943.3581571941398
1006977,1007703,1137.1755514103386
1006977,1007707,2587.684050159132
1006978,1007700,1042.6414844224798
1006996,1007701,841.3216826958796
1006997,1007809,1858.7669513727033
1006999,1007825,3016.7878949882906
10070,1230380,2859.6783558881025
1007020,1007022,792.0395038306272
1007020,1007785,2733.805127897894
1007020,1007786,679.2131648294584
1007022,1007786,867.6399930994661
1007022,8118,4342.694704374347
1007087,1007088,1147.958860136386
1007087,1007724,1903.2374665281059
1007087,1007727,1498.2211666823964
1007088,1007743,2067.5266854287916
1007088,1007746,1439.614892602297
1007088,1007749,2762.9582227555065
1007096,4279410,562.5180921366411
1007096,4289419,574.0125314416923
1007140,1007726,1513.366868747439
1007305,1007306,1496.6869670727074
1007305,3116874,1347.2992218549152
1007306,1008049,240.24636476118872
1007337,1007829,888.6489744023705
1007337,1007830,1091.9418121298113
1007397,1007402,1450.6158387002492
1007397,1008054,1841.7130778297726
1007402,1008049,2860.041822376177
1007402,1008056,1728.056851222633
1007426,1007720,147.57991155609554
1007426,1007721,1024.761749163547
1007470,1006481,494.88841122639207
1007470,8579,3190.518566289391
10075,10077,1045.4186924896956
10075,1230367,4339.747661438874
1007510,1008013,433.2633250775919
